id,tweet_id,tweet_text,target
965,1010670377129963520,الحين تجيك الأسر المنتجه تبيع جنوط ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه 😂😂😂 #المراه_السعوديه_تسوق,Women Driving
966,912828154263343107,#الملك_ينتصر_لقياده_المراه احلا قرار😍😍😍 عقبال الأمور الثانيه وتنتهي عرقلة المرأه,Women Driving
967,724812935915294720,#لن_تقودي يقولك قيادة المرأة يرفضه المجتمع على اساس ان المجتمع عنده برلمان وله حق التصويت على اي قرار ليتك ساكت :),Women Driving
968,740731249912885248,#سنسوق_فوق_خشومكم لن تقودي لن تقودي الا خارج هالحدودي. #لن_تقودي .,Women Driving
969,1011022585461727232,#المراه_السعوديه_تقود_السياره الله لنا 😂😂,Women Driving
970,1010672945914662913,يابنات الله يهديكم الي ماتعرف لاتسوق ماهو اجباري ترا #المراه_السعوديه_تسوق,Women Driving
971,1010671891533660165,حدث يخدم كثير من بعض النساء لقضاء مستلزماتهن اللهم اعطنا من خيرها واكفنا شرها ☘️ #المراه_السعوديه_تسوق,Women Driving
972,725108433347862528,#لن_تقودي اصلاً ما نبي نسوق حنا ما سلمنا منكم ياعاهات وحنا نمشي كيف لو سقنا,Women Driving
973,1011327994097520642,جعلونا نخاف من كل ماهو جديد .. لذلك تخلفنا وتقدموا #قياده_المرأه_السعودية,Women Driving
974,1010669162660843522,#المراه_السعوديه_تسوق وضعي بكرا 😂😂😂🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,Women Driving
975,724699222273056772,#لن_تقودي والحقيقة اللي معارضين الموضوع هم أول من بينفذه إذا تم مثل مانشوف إذا العائلة نصها مو سعودي اللي برا عادي يسوقون واللي داخل لا,Women Driving
976,841965013455757313,#قياده_المرأة تتوقعون قريبه ؟ أناأقول فقط مسأل ة وقت واللي يضحكون ب #لن_تقودي راح هم اللي يضحكون ع كلمتهم ذي وراح يقولواتذكرون يوم نقولها🤗,Women Driving
977,1011020001287942144,#المرأة_السعودية_تسوق قد أساءو للمرأة وكأنها أتت من كوكب آخر ولا يفهمو إن سواقة المرأة تم بموافقةولي أمرناحفظه الله. اليس ولاة أمرنا يهمهم المواطن ويعملوا ليل نهار على راحته. أتمنى ان نترّفه عن التعليقات الساخرة. مادام الأمر جاء من خادم الحرمين الشريفين فعلينا السمع والطاعة,Women Driving
978,724743526920118272,#لن_تقودي بالرغم أنني ضدها ولكن لكل أب وأخ وزوج امرأه اشبع حاجتها وقم بخدمتها كي تشبع ولا تتجه لها رغبه نحو القياده كن لها عونا لتبقى ملكه👑,Women Driving
979,1010672505437245440,هدد كسر حطم دمر والعب على أعصابك ثور وحول نفسك جهنم 😆😆😆😆💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾 #لن_تقودي,Women Driving
980,1010673407560749062,#المراه_السعوديه_تسوق ألف مبروك للمرأة السعودية 👏👏👏🇸🇦,Women Driving
981,1011335379851595776,مبروك للمرأة السعودية السماح لها بقيادة السيارة، وعقبال حريّة لباسها، وعقبال تحرّر المرأة الإيرانية من الحجاب، وفي كل مناسبة، عقبالنا كلبنانيات تحرّرنا من قوانين الأحوال الشخصية المتخلّفة وسطوة رجال الدين #المرأة_السعوديه_تسوق,Women Driving
982,853617145703526400,ضد قيادة المراة لانه بيسبب زحمة فوق الزحمة الحين #لن_تقودي #قياده_المراه_فساد_للمجتمع,Women Driving
983,730073954191282176,#لن_تقودي حسيت اني لازم اتفاعل مع الهشتاق عشان سواقي حيسافر من جد حاسه بضياع #قيادة_المرأة_للسيارة,Women Driving
984,1009385586308845568,تقرير احدى القنوات الهندية media one TV لتغطية رويترز معي عن التحديات التي تواجه المرأة السعودية في القيادة و مدى حاجتها بالاضافة الى معايير اختيار المرأة السعودية السيارة . وصلت للتلفزيون الهندي👳🏿‍♀️.. تخيلت كل السواقين اللي سفرتهم يتابعوني 😫💔 #قيادة_المرأة_السعودية,Women Driving
985,724720250554556417,جعلهم مايسقون المراه بيتها ابرك لها من الاهانه بالشوارع🤔 #لن_تقودي,Women Driving
986,724706693196709889,#لن_تقودي فعلا لن اقود تدرون ليش لان محدثتكم ما تعرف تفتح قفل السياره 😂😂😂🙄🙄,Women Driving
987,1011006490306600962,احتاج للسياقة نعم مع مراعاة حدود ديني وحجابي والوقت الآمن اللي مسموح اني اطلع فيه مافيها شي. لكن اطلع بأنصاف الليالي واسافر من بلد لبلد من غير محرم عفوا لاضرورة شرعية تبيحه ولا عادات وتقاليد اصيلة ولا حتى محارم يرضونها لنا🤚 #المراه_السعوديه_تسوق,Women Driving
988,1011030215118741507,#المراه_السعوديه_تسوق عسي ماهو عفيه,Women Driving
989,1011025299570593793,#المراه_السعوديه_تسوق ألف مبروووك حبيباتي السعوديات 💕💕💕,Women Driving
990,827301867365363712,#سايق_يعتدي_على_امراه_بالدمام حدوث حالة اعتداء واحدة كفيلة بأن تغير قانون لو كان في بلد غير بلد #لن_تقودي,Women Driving
991,724703756756115456,#لن_تقودي والنهاية يعني من قالكم اكبر همنا السيارات والقيادة .. احنا نحتاج مترو او باصات تساعدنا او تسهل علينا المشاوير من دون سواق وتكاليف,Women Driving
992,1011347369907183616,#المراه_السعوديه_تقود_السياره يامن وحدتن بتعجب فيه 😷😂🏃🏻,Women Driving
993,723315308740677633,#قياده_المراه_قادمه راح نشوف شروط جديدة في عقود الزواج مثل نوع السيارة وقبله موقف الزوج من سياقة زوجتة 🤔🙄 #السماح_بقيادة_المرأة #السعودي,Women Driving
994,1010672942802489344,#المراه_السعوديه_تسوق من اولها تبي تفضي الشارع😕,Women Driving
995,724700870139588608,#لن_تقودي قودي المكنسه في السفارات الغربيه ياحقوقيه 😂😂😂,Women Driving
996,724710930865655808,#لن_تقودي ياليت ننهض بالعلم والاقتصاد ونترك السواقه والسينما,Women Driving
